section	dataset	key	value
chr_type_breakdown	ONT	other_mismatch_frac	0.000002
chr_type_breakdown	ONT	other_softclip_kbp	0.024
chr_type_breakdown	ONT	other_softclip_frac	0.000056
chr_type_breakdown	ONT	other_homopolymer_kbp	0.106
chr_type_breakdown	ONT	other_homopolymer_frac	0.000246
chr_type_breakdown	ONT	other_simple_repeat_kbp	7.569
chr_type_breakdown	ONT	other_simple_repeat_frac	0.017557
hap_comparison	HiFi	correct_wilcoxon_stat	433.0
hap_comparison	HiFi	correct_wilcoxon_pvalue	4.6934e-01
hap_comparison	HiFi	correct_hap1_median	4.339
hap_comparison	HiFi	correct_hap2_median	3.852
hap_comparison	HiFi	misjoin_wilcoxon_stat	100.0
hap_comparison	HiFi	misjoin_wilcoxon_pvalue	5.8998e-01
hap_comparison	HiFi	misjoin_hap1_median	0.000
hap_comparison	HiFi	misjoin_hap2_median	0.000
hap_comparison	HiFi	het_or_mismap_wilcoxon_stat	64.0
hap_comparison	HiFi	het_or_mismap_wilcoxon_pvalue	2.0830e-01
hap_comparison	HiFi	het_or_mismap_hap1_median	0.000
hap_comparison	HiFi	het_or_mismap_hap2_median	0.000
hap_comparison	HiFi	low_quality_wilcoxon_stat	42.0
hap_comparison	HiFi	low_quality_wilcoxon_pvalue	4.9679e-01
hap_comparison	HiFi	low_quality_hap1_median	0.000
hap_comparison	HiFi	low_quality_hap2_median	0.000
hap_comparison	HiFi	deletion_wilcoxon_stat	52.5
hap_comparison	HiFi	deletion_wilcoxon_pvalue	6.7007e-01
hap_comparison	HiFi	deletion_hap1_median	0.000
hap_comparison	HiFi	deletion_hap2_median	0.000
hap_comparison	HiFi	insertion_wilcoxon_stat	90.0
hap_comparison	HiFi	insertion_wilcoxon_pvalue	8.3857e-01
hap_comparison	HiFi	insertion_hap1_median	0.000
hap_comparison	HiFi	insertion_hap2_median	0.000
hap_comparison	HiFi	mismatch_wilcoxon_stat	155.5
hap_comparison	HiFi	mismatch_wilcoxon_pvalue	8.5036e-01
hap_comparison	HiFi	mismatch_hap1_median	0.000
hap_comparison	HiFi	mismatch_hap2_median	0.000
hap_comparison	HiFi	softclip_wilcoxon_stat	45.5
hap_comparison	HiFi	softclip_wilcoxon_pvalue	6.5356e-01
hap_comparison	HiFi	softclip_hap1_median	0.000
hap_comparison	HiFi	softclip_hap2_median	0.000
hap_comparison	HiFi	homopolymer_wilcoxon_stat	31.5
hap_comparison	HiFi	homopolymer_wilcoxon_pvalue	8.9274e-01
hap_comparison	HiFi	homopolymer_hap1_median	0.000
hap_comparison	HiFi	homopolymer_hap2_median	0.000
hap_comparison	HiFi	simple_repeat_wilcoxon_stat	123.5
hap_comparison	HiFi	simple_repeat_wilcoxon_pvalue	1.1556e-01
hap_comparison	HiFi	simple_repeat_hap1_median	0.003
hap_comparison	HiFi	simple_repeat_hap2_median	0.000
hap_comparison	ONT	correct_wilcoxon_stat	320.0
hap_comparison	ONT	correct_wilcoxon_pvalue	2.5165e-02
hap_comparison	ONT	correct_hap1_median	5.554
hap_comparison	ONT	correct_hap2_median	3.313
hap_comparison	ONT	misjoin_wilcoxon_stat	15.5
hap_comparison	ONT	misjoin_wilcoxon_pvalue	4.0653e-01
hap_comparison	ONT	misjoin_hap1_median	0.000
hap_comparison	ONT	misjoin_hap2_median	0.000
hap_comparison	ONT	false_dup_wilcoxon_stat	0.0
hap_comparison	ONT	false_dup_wilcoxon_pvalue	3.1731e-01
hap_comparison	ONT	false_dup_hap1_median	0.000
hap_comparison	ONT	false_dup_hap2_median	0.000
hap_comparison	ONT	het_or_mismap_wilcoxon_stat	161.0
hap_comparison	ONT	het_or_mismap_wilcoxon_pvalue	3.2741e-02
hap_comparison	ONT	het_or_mismap_hap1_median	0.000
hap_comparison	ONT	het_or_mismap_hap2_median	0.463
hap_comparison	ONT	low_quality_wilcoxon_stat	1.5
hap_comparison	ONT	low_quality_wilcoxon_pvalue	4.1422e-01
hap_comparison	ONT	low_quality_hap1_median	0.000
hap_comparison	ONT	low_quality_hap2_median	0.000
hap_comparison	ONT	insertion_wilcoxon_stat	5.0
hap_comparison	ONT	insertion_wilcoxon_pvalue	4.7950e-01
hap_comparison	ONT	insertion_hap1_median	0.000
hap_comparison	ONT	insertion_hap2_median	0.000
hap_comparison	ONT	mismatch_wilcoxon_stat	1.5
hap_comparison	ONT	mismatch_wilcoxon_pvalue	1.0000e+00
hap_comparison	ONT	mismatch_hap1_median	0.000
hap_comparison	ONT	mismatch_hap2_median	0.000
hap_comparison	ONT	softclip_wilcoxon_stat	92.5
hap_comparison	ONT	softclip_wilcoxon_pvalue	3.9320e-01
hap_comparison	ONT	softclip_hap1_median	0.000
hap_comparison	ONT	softclip_hap2_median	0.000
hap_comparison	ONT	homopolymer_wilcoxon_stat	20.0
hap_comparison	ONT	homopolymer_wilcoxon_pvalue	4.0578e-02
hap_comparison	ONT	homopolymer_hap1_median	0.000
hap_comparison	ONT	homopolymer_hap2_median	0.000
hap_comparison	ONT	simple_repeat_wilcoxon_stat	35.0
hap_comparison	ONT	simple_repeat_wilcoxon_pvalue	7.5368e-01
hap_comparison	ONT	simple_repeat_hap1_median	0.000
hap_comparison	ONT	simple_repeat_hap2_median	0.000
